Processor(_Total) DPC Rate,Processor(_Total) pct_ Idle Time,Processor(_Total) pct_ C3 Time,Processor(_Total) pct_ Interrupt Time,Processor(_Total) pct_ C2 Time,Processor(_Total) pct_ User Time,Processor(_Total) pct_ C1 Time,Processor(_Total) pct_ Processor Time,Processor(_Total) C1 Transitions sec,Processor(_Total) pct_ DPC Time,Processor(_Total) C2 Transitions sec,Processor(_Total) pct_ Privileged Time,Processor(_Total) C3 Transitions sec,Processor(_Total) DPCs Queued sec,Processor(_Total) Interrupts sec,Process(_Total) Pool Paged Bytes,Process(_Total) IO Read Operations sec,Process(_Total) Working Set - Private,Process(_Total) Working Set Peak,Process(_Total) IO Write Operations sec,Process(_Total) Page File Bytes,Process(_Total) pct_ User Time,Process(_Total) Virtual Bytes Peak,Process(_Total) Page File Bytes Peak,Process(_Total) IO Other Bytes sec,Process(_Total) Private Bytes,Process(_Total) IO Write Bytes sec,Process(_Total) Elapsed Time,Process(_Total) Virtual Bytes,Process(_Total) pct_ Processor Time,Process(_Total) Creating Process ID,Process(_Total) Pool Nonpaged Bytes,Process(_Total) Working Set,Process(_Total) Page Faults sec,Process(_Total) ID Process,Process(_Total) IO Other Operations sec,Process(_Total) IO Data Operations sec,Process(_Total) Thread Count,Process(_Total) pct_ Privileged Time,Process(_Total) IO Data Bytes sec,Process(_Total) IO Read Bytes sec,Process(_Total) Priority Base,Process(_Total) Handle Count,Network_I(6TO4 Adapter) Packets Received Unknown,Network_I(isatap{B4D100D3-}) Packets Received Unknown,Network_I(Intel R _Pro_1000MT) Packets Received Unknown,Network_I(6TO4 Adapter) Bytes Received sec,Network_I(isatap{B4D100D3-}) Bytes Received sec,Network_I(Intel R _Pro_1000MT) Bytes Received sec,Network_I(6TO4 Adapter) Bytes Sent sec,Network_I(isatap{B4D100D3-}) Bytes Sent sec,Network_I(Intel R _Pro_1000MT) Bytes Sent sec,Network_I(6TO4 Adapter) Packets Outbound Errors,Network_I(isatap{B4D100D3-}) Packets Outbound Errors,Network_I(Intel R _Pro_1000MT) Packets Outbound Errors,Network_I(6TO4 Adapter) Packets Received Discarded,Network_I(isatap{B4D100D3-}) Packets Received Discarded,Network_I(Intel R _Pro_1000MT) Packets Received Discarded,Network_I(6TO4 Adapter) Bytes Total sec,Network_I(isatap{B4D100D3-}) Bytes Total sec,Network_I(Intel R _Pro_1000MT) Bytes Total sec,Network_I(6TO4 Adapter) Packets Outbound Discarded,Network_I(isatap{B4D100D3-}) Packets Outbound Discarded,Network_I(Intel R _Pro_1000MT) Packets Outbound Discarded,Network_I(6TO4 Adapter) Packets Sent Unicast sec,Network_I(isatap{B4D100D3-}) Packets Sent Unicast sec,Network_I(Intel R _Pro_1000MT) Packets Sent Unicast sec,Network_I(6TO4 Adapter) Output Queue Length,Network_I(isatap{B4D100D3-}) Output Queue Length,Network_I(Intel R _Pro_1000MT) Output Queue Length,Network_I(6TO4 Adapter) Packets Received sec,Network_I(isatap{B4D100D3-}) Packets Received sec,Network_I(Intel R _Pro_1000MT) Packets Received sec,Network_I(6TO4 Adapter) Current Bandwidth,Network_I(isatap{B4D100D3-}) Current Bandwidth,Network_I(Intel R _Pro_1000MT) Current Bandwidth,Network_I(6TO4 Adapter) Packets sec,Network_I(isatap{B4D100D3-}) Packets sec,Network_I(Intel R _Pro_1000MT) Packets sec,Network_I(6TO4 Adapter) Packets Sent sec,Network_I(isatap{B4D100D3-}) Packets Sent sec,Network_I(Intel R _Pro_1000MT) Packets Sent sec,Network_I(6TO4 Adapter) Packets Received Unicast sec,Network_I(isatap{B4D100D3-}) Packets Received Unicast sec,Network_I(Intel R _Pro_1000MT) Packets Received Unicast sec,Network_I(6TO4 Adapter) Packets Sent Non-Unicast sec,Network_I(isatap{B4D100D3-}) Packets Sent Non-Unicast sec,Network_I(Intel R _Pro_1000MT) Packets Sent Non-Unicast sec,Network_I(6TO4 Adapter) Packets Received Non-Unicast sec,Network_I(isatap{B4D100D3-}) Packets Received Non-Unicast sec,Network_I(Intel R _Pro_1000MT) Packets Received Non-Unicast sec,Network_I(6TO4 Adapter) Offloaded Connections,Network_I(isatap{B4D100D3-}) Offloaded Connections,Network_I(Intel R _Pro_1000MT) Offloaded Connections,Network_I(6TO4 Adapter) Packets Received Errors,Network_I(isatap{B4D100D3-}) Packets Received Errors,Network_I(Intel R _Pro_1000MT) Packets Received Errors,Memory Pool Paged Bytes,Memory Free & Zero Page List Bytes,Memory Cache Bytes Peak,Memory System Code Resident Bytes,Memory Available Bytes,Memory Commit Limit,Memory Transition Pages RePurposed sec,Memory Pages Output sec,Memory Page Reads sec,Memory Demand Zero Faults sec,Memory Available KBytes,Memory Pages sec,Memory Cache Bytes,Memory Pool Nonpaged Bytes,Memory Page Faults sec,Memory Transition Faults sec,Memory System Cache Resident Bytes,Memory Standby Cache Reserve Bytes,Memory Page Writes sec,Memory System Code Total Bytes,Memory Standby Cache Core Bytes,Memory System Driver Resident Bytes,Memory Standby Cache Normal Priority Bytes,Memory Pool Paged Allocs,Memory Pool Nonpaged Allocs,Memory pct_ Committed Bytes In Use,Memory Free System Page Table Entries,Memory Available MBytes,Memory Modified Page List Bytes,Memory Cache Faults sec,Memory Committed Bytes,Memory System Driver Total Bytes,Memory Pages Input sec,Memory Pool Paged Resident Bytes,Memory Write Copies sec,label,type
53,66.49729676,0,0.104227738,0,3.022604398,66.70575224,33.50270324,4065.907782,0,0,30.43449946,0,4241.140576,5666.749743,7823584,7.87113427,709111808,2054631424,1.667613193,1949581312,3.022604398,7961366528,2276806656,5027.253436,1949581312,1603.710255,0,6813429760,99.85017288,0,1028592,762171392,5136.915679,0,203.7156276,9.538747463,543,96.82756848,1954.442662,350.7324067,0,13839,0,0,0,0,0,2138.747272,0,0,177.3006347,0,0,0,0,0,0,0,0,2316.047907,0,0,0,0,0,2.801590164,0,0,0,0,0,5.603180328,100000,100000,1000000000,0,0,8.404770492,0,0,2.801590164,0,0,5.603180328,0,0,0,0,0,0,0,0,0,0,0,0,97996800,0,80883712,737280,50364416,2533908480,5356.306871,6628.495623,3127.174964,1156.990033,49184,12819.34284,368640,56782848,5507.859558,1224.094788,368640,0,1258.44762,7155712,32690176,1323008,17674240,62520,53680,91.09742496,33563833,48,49152,0.933863388,2308325376,5849088,6190.847217,13090816,0,0,normal
0,99.0625,0,0,0,0.416666667,93.33333333,0.9375,67.46120141,0,0,0.520833333,0,5.066256232,72.66078017,6759072,1.799854188,286953472,1308114944,1.133241526,759144448,0.416666667,5944074240,1113128960,4561.097157,759144448,153.1875898,0,4994519040,100,0,962424,666513408,13.39891451,0,170.786164,2.933095713,567,99.58333333,321.3073032,168.1197134,0,14339,0,0,0,0,0,285.9768321,0,0,51.32917499,0,0,0,0,0,0,0,0,337.306007,0,0,0,0,0,0.799935195,0,0,0,0,0,3.933014707,100000,100000,1000000000,0,0,4.732949901,0,0,0.799935195,0,0,3.933014707,0,0,0,0,0,0,0,0,0,0,0,0,102981632,13848576,135745536,1200128,392585216,2146951168,0,0,0,9.665883601,383384,0,18739200,60817408,13.39891451,5.332901297,18739200,285478912,0,7155712,29405184,3907584,63852544,76400,67220,51.77007696,33559571,374,14434304,0,1111478272,5832704,0,39047168,0,1,scanning
56,53.4375,0,0.833333333,0,1.875,53.33333333,46.5625,3068.514863,0.208333333,0,44.6875,0,3628.856997,4365.66857,11021216,71.13445062,930123776,3408494592,70.60110891,2931294208,1.875,14113320960,3488874496,3711.258291,2931294208,12558.06391,0,10240790528,98.95833333,0,1389376,1059598336,4564.271689,0,88.00138221,141.7355595,672,97.08333333,20766.85951,8208.795599,0,15699,0,0,0,0,0,6530.435905,0,0,377.7392664,0,0,0,0,0,0,0,0,6908.175171,0,0,0,0,0,5.000078535,0,0,0,0,0,12.46686248,100000,100000,1000000000,0,0,17.46694101,0,0,5.000078535,0,0,12.46686248,0,0,0,0,0,0,0,0,0,0,0,0,93515776,0,52883456,761856,81235968,5204623360,6749.506012,4833.609253,3281.318205,91.06809704,79332,13865.68445,356352,59564032,4659.006511,1297.020372,356352,0,395.7395491,7155712,59482112,1224704,21753856,61472,61401,67.51105725,33558138,77,4554752,0.400006283,3513696256,5849088,9032.075197,14639104,0,1,password
1,22.1875,0,1.25,0,31.45833333,20,77.8125,1901.266109,0.729166667,0,46.35416667,0,2732.932532,3478.39898,11007344,80.59997636,916717568,3399688192,81.73330936,2260971520,31.45833333,13670760448,3050356736,1354.266269,2260971520,10229.06367,0,9787809792,98.02083333,0,1335112,1052176384,8272.597573,0,55.06665051,162.3332857,657,66.5625,45076.25344,34847.18978,0,15565,0,0,0,0,0,4552.598665,0,0,234.3999312,0,0,0,0,0,0,0,0,4786.998596,0,0,0,0,0,4.399998709,0,0,0,0,0,7.933331006,100000,100000,1000000000,0,0,12.33332972,0,0,4.399998709,0,0,7.933331006,0,0,0,0,0,0,0,0,0,0,0,0,93880320,4210688,52883456,851968,98553856,5204623360,4912.065226,2758.399191,2821.465839,2654.665888,96244,12669.79628,225280,59588608,8368.597545,2892.132485,225280,122880,142.7999581,7155712,63021056,1044480,31199232,62311,61458,54.60595281,33558138,93,53248,0.46666653,2842034176,5849088,9911.397093,16502784,0,1,password
66,81.35416667,0,0,0,0.729166667,80,18.64583333,3010.864252,0.729166667,0,17.91666667,0,2711.924539,3851.015514,8034144,2.266715038,794509312,2015465472,1.666702234,2058207232,0.729166667,8150597632,2681692160,3550.74244,2058207232,1358.095648,0,6851739648,99.27083333,0,1068736,847855616,3415.806227,0,133.0695064,3.933417272,572,98.54166667,1598.834119,240.7384707,0,13913,0,0,0,0,0,133.4695149,0,0,78.26833691,0,0,0,0,0,0,0,0,211.7378518,0,0,0,0,0,1.133357519,0,0,0,0,0,1.866706502,100000,100000,1000000000,0,0,3.000064021,0,0,1.133357519,0,0,1.866706502,0,0,0,0,0,0,0,0,0,0,0,0,92753920,0,61227008,753664,13869056,2918703104,4339.759277,2241.114492,2518.92042,100.1354702,13544,7116.885208,319488,52436992,3525.675238,908.7527261,319488,0,217.4046394,7155712,356352,1286144,13512704,59127,51936,82.43284206,33562140,13,49152,0.466676626,2405969920,5849088,4875.770716,10825728,0,0,normal
75,81.5625,0,0.104166667,0,0.729166667,80,18.4375,3177.792207,0.208333333,0,17.70833333,0,2855.119563,4012.274334,7971848,2.133372858,761225216,2071269376,1.533361741,2129469440,0.729166667,8164864000,2757513216,2545.113819,2129469440,789.2146215,0,6879342592,99.6875,0,1069864,814546944,3627.200533,0,118.6021973,3.666734599,566,98.95833333,1028.685725,239.4711033,0,14080,0,0,0,0,0,82.26819082,0,0,76.80142287,0,0,0,0,0,0,0,0,159.0696137,0,0,0,0,0,1.066686429,0,0,0,0,0,1.066686429,100000,100000,1000000000,0,0,2.133372858,0,0,1.066686429,0,0,1.066686429,0,0,0,0,0,0,0,0,0,0,0,0,93245440,0,61227008,1019904,22499328,2918703104,4043.274908,2407.444602,2642.582292,118.5355294,21972,6742.124909,544768,79343616,3763.669728,1004.151937,544768,0,245.6045502,7155712,528384,1441792,21970944,59509,58496,85.95387988,33562140,21,69632,2.800051876,2508738560,5849088,4334.680307,11530240,0,0,normal
0,86.25,0,0,0,12.91666667,86.66666667,13.75,59.70332291,0,0,0.833333333,0,6.804177584,88.05406285,8568200,10.13955875,904601600,2662625280,9.472482518,1642979328,12.91666667,8318377984,1939771392,9047.154712,1642979328,7111.966558,0,7100858368,100,0,1082528,994631680,136.1502593,0,411.6527438,19.61204127,604,87.08333333,9866.591157,2754.624599,0,14453,0,0,0,0,0,2553.167577,0,0,129.6796198,0,0,0,0,0,0,0,0,2682.847197,0,0,0,0,0,2.401474441,0,0,0,0,0,4.602826012,100000,100000,1000000000,0,0,7.004300454,0,0,2.401474441,0,0,4.602826012,0,0,0,0,0,0,0,0,0,0,0,0,96026624,593920,25575424,1298432,139083776,2641346560,0,0,0.20012287,143.8883436,135824,0.60036861,1556480,59064320,153.1607033,9.806020635,1556480,3035136,0,7155712,91422720,1703936,44032000,63477,59662,81.05914462,33557321,132,3428352,0.40024574,2141052928,5849088,0.60036861,23195648,0,1,ddos
6,75.83333333,0,0,0,2.1875,73.33333333,24.16666667,2872.780083,0.208333333,0,21.97916667,0,2741.777951,3992.464971,7514072,123.5353437,798679040,1985785856,127.2687378,2144997376,2.1875,7689187328,2531065856,8869.74434,2144997376,31355.17692,0,6634692608,99.79166667,0,1096448,857370624,5688.625906,0,405.7399361,250.8040814,535,97.60416667,62107.27736,30752.10044,0,13095,0,0,0,0,0,2314.304328,0,0,43.20070302,0,0,0,0,0,0,0,0,2357.505031,0,0,0,0,0,0.800013019,0,0,0,0,0,1.933364796,100000,100000,1000000000,0,0,2.733377815,0,0,0.800013019,0,0,1.933364796,0,0,0,0,0,0,0,0,0,0,0,0,90972160,0,61227008,716800,794624,2818039808,6475.838717,3920.530467,2409.43921,337.872165,776,11657.32304,380928,52764672,5802.894432,3056.916413,380928,0,360.0058585,7155712,176128,1208320,618496,58618,50673,88.36886154,33560929,0,118784,0.466674261,2490269696,5849088,7736.79257,10584064,0,0,normal
75,78.85416667,0,0,0,0.9375,73.33333333,21.14583333,3014.081355,0.729166667,0,20.20833333,0,2714.613229,3830.752002,8310216,2.13334373,802066432,2026283008,1.533340806,2049867776,0.9375,8286191616,2665029632,10089.51584,2049867776,788.8705111,0,6982795264,99.27083333,0,1196712,855396352,3789.151799,0,525.1358925,3.666684536,576,98.33333333,1028.338345,239.4678337,0,14235,0,0,0,0,0,109.6005341,0,0,94.53379403,0,0,0,0,0,0,0,0,204.1343281,0,0,0,0,0,1.400006823,0,0,0,0,0,1.466673814,100000,100000,1000000000,0,0,2.866680637,0,0,1.400006823,0,0,1.466673814,0,0,0,0,0,0,0,0,0,0,0,0,92917760,0,61227008,716800,6864896,2918703104,4388.354719,2774.680189,2523.945633,127.2006199,6704,7730.437673,536576,52731904,3931.419159,1277.872894,536576,0,204.8009981,7155712,524288,1245184,6340608,59025,52414,82.32702849,33562140,6,40960,4.666689409,2402881536,5849088,4955.757484,10452992,0.066666992,0,normal
1,99.16666667,0,0,0,0,93.33333333,0.833333333,73.19631676,0.104166667,0,0.833333333,0,35.93152526,79.52933142,6511128,1.733246116,168161280,1163509760,0.999949683,627544064,0,5563346944,962555904,3353.697909,627544064,131.8600315,0,4603375616,99.89583333,0,906104,499916800,11.19943644,0,103.8614404,2.733195799,509,99.89583333,278.7193082,146.8592767,0,13720,0,0,0,0,0,494.1084698,0,0,191.3237059,0,0,0,0,0,0,0,0,685.4321757,0,0,0,0,0,3.933135418,0,0,0,0,0,6.999647778,100000,100000,1000000000,0,0,10.9327832,0,0,3.933135418,0,0,6.999647778,0,0,0,0,0,0,0,0,0,0,0,0,104960000,20090880,135745536,1323008,544116736,2146951168,0,0,0,4.066462042,531364,0,12087296,60809216,16.06585823,13.19933581,12087296,482209792,0,7155712,28176384,3633152,13639680,82348,69711,45.50860618,33558884,518,31256576,0,977047552,5832704,0,33718272,0,1,scanning
1,95.67708333,0,0,0,4.0625,90,4.322916667,300.6609341,0,0,0.260416667,0,17.73299522,216.6625356,10220656,9.266489986,2365882368,3562921984,6.066550998,3196788736,8.125,10498736128,3536142336,7107.331154,3196788736,14375.99256,0,9262895104,200,0,1482416,2500767744,644.3210483,0,293.9277291,15.33304098,642,191.875,23522.88483,9146.892266,0,16656,0,0,0,0,0,3028.008933,0,0,526.0566365,0,0,0,0,0,0,0,0,3554.065569,0,0,0,0,0,7.399858909,0,0,0,0,0,9.733147755,100000,100000,1000000000,0,0,17.13300666,0,0,7.399858909,0,0,9.733147755,0,0,0,0,0,0,0,0,0,0,0,0,100327424,165654528,139370496,24576,287571968,6070345728,0,0,2.066627263,690.1868404,280832,2.066627263,3584000,70557696,794.1848575,99.93142797,3584000,8962048,0,4370432,99926016,2371584,13029376,64807,66389,60.36033301,33556544,274,217088,4.999904668,3664080896,5849088,2.066627263,27811840,7.733185887,1,backdoor
0,99.89583333,0,0,0,0.104166667,100,0.104166667,65.9350916,0,0,0,0,2.733406224,68.40182405,5298192,10.13360356,198909952,1006579712,1.000026667,579387392,0.104166667,4661338112,803581952,2745.273207,579387392,132.3368623,0,3871784960,100,0,764048,418766848,128.8701032,0,84.26891384,11.13363023,461,99.89583333,443.9451719,311.6083096,0,11696,0,0,0,0,0,256.9401851,0,0,80.73548628,0,0,0,0,0,0,0,0,337.6756714,0,0,0,0,0,0.800021334,0,0,0,0,0,1.800048001,100000,100000,1000000000,0,0,2.600069335,0,0,0.800021334,0,0,1.800048001,0,0,0,0,0,0,0,0,0,0,0,0,105066496,12435456,80883712,1474560,509632512,2146951168,0,0,0,129.3367823,497688,0,15716352,55656448,133.8702365,5.266807115,15716352,319266816,0,7155712,81092608,3821568,96837632,87718,62083,42.90729131,33557962,486,26361856,0.133336889,921198592,5849088,0,49610752,0,0,normal
0,95.46875,0,0.052083333,0,4.270833333,93.33333333,4.53125,358.7961776,0,0,0.260416667,0,15.73316572,284.3969702,10215448,8.999904121,1247391744,2292826112,5.999936081,1759391744,8.541666667,8995962880,2030751744,4433.419436,1759391744,15966.09657,0,7816224768,199.7916667,0,1311752,1577684992,1134.321249,0,233.4641795,14.9998402,633,191.25,25110.66582,9144.569247,0,16543,0,0,0,0,0,2951.701888,0,0,402.3957131,0,0,0,0,0,0,0,0,3354.097601,0,0,0,0,0,6.799927558,0,0,0,0,0,9.866561555,100000,100000,1000000000,0,0,16.66648911,0,0,6.799927558,0,0,9.866561555,0,0,0,0,0,0,0,0,0,0,0,0,110211072,149385216,139370496,49152,911253504,6070345728,0,0,1.999978694,1177.987451,889896,1.999978694,27209728,71639040,1283.18633,100.8655921,27209728,406900736,0,4370432,97488896,3735552,257511424,88427,89362,43.23840871,33556544,869,41271296,4.933280777,2624720896,5849088,1.999978694,53088256,7.733250948,1,backdoor
0,100,0,0,0,0,100,0,66.05987307,0,0,0,0,2.866371889,67.79302816,5290408,11.46548756,211464192,1006579712,0.199979434,585564160,0,4652208128,794738688,2771.048359,585564160,4376.816555,0,3864625152,100,0,761048,430247936,3.133011134,0,73.52577194,11.66546699,450,100,4598.927046,222.1104915,0,11649,0,0,0,0,0,261.8397391,0,0,88.25759026,0,0,0,0,0,0,0,0,350.0973293,0,0,0,0,0,0.799917736,0,0,0,0,0,1.46651585,100000,100000,1000000000,0,0,2.266433587,0,0,0.799917736,0,0,1.46651585,0,0,0,0,0,0,0,0,0,0,0,0,103677952,138960896,80883712,1396736,497176576,2146951168,0,0,0,3.999588682,485524,0,24813568,55660544,6.532661514,2.533072832,24813568,108859392,0,7155712,81256448,3997696,168099840,85449,60108,43.08510029,33557962,474,14311424,0.399958868,925016064,5849088,0,54759424,0,0,normal
0,57.91666667,0,0,0,38.64583333,46.66666667,42.08333333,45.42213571,0.3125,0,3.4375,0,15.98432928,82.98530953,5877560,1.465230184,752558080,1672716288,0.932419208,1181040640,38.64583333,5744279552,1553399808,2640.477995,1181040640,4488.799271,0,4666560512,99.6875,0,929440,972693504,2144.097969,0,75.85896272,2.397649392,522,61.04166667,4633.057843,144.2585718,0,13048,0,0,0,0,0,6397.46139,0,0,303.0362427,0,0,0,0,0,0,0,0,6700.497633,0,0,0,0,0,4.462291925,0,0,0,0,0,13.58667989,100000,100000,1000000000,0,0,18.04897182,0,0,4.462291925,0,0,13.58667989,0,0,0,0,0,0,0,0,0,0,0,0,101593088,20328448,58441728,962560,207904768,2641346560,0,0,1.398628812,2217.825688,203032,2.33104802,13557760,59957248,2232.611193,14.85210596,13557760,73854976,0,7155712,42983424,3125248,70737920,72422,62080,58.05926868,33558954,198,2584576,0,1533546496,5857280,2.33104802,37535744,0.532810976,1,injection
0,95.625,0,0,0,4.21875,93.33333333,4.375,305.9360317,0,0,0.15625,0,14.86679779,218.7352626,10128560,9.400082909,1987026944,3154313216,6.066720175,2715422720,8.4375,9973895168,3039907840,6288.588799,2715422720,10018.6217,0,8739065856,200,0,1421368,2190020608,1810.015964,0,275.0024255,15.46680308,643,191.5625,19166.96905,9148.347355,0,16571,0,0,0,0,0,2964.959484,0,0,426.0037574,0,0,0,0,0,0,0,0,3390.963242,0,0,0,0,0,6.866727231,0,0,0,0,0,9.533417418,100000,100000,1000000000,0,0,16.40014465,0,0,6.866727231,0,0,9.533417418,0,0,0,0,0,0,0,0,0,0,0,0,104460288,122413056,139370496,32768,628793344,6070345728,0,0,2.533355678,1852.549673,614056,3.733366262,12267520,70627328,1958.417273,101.4008944,12267520,92680192,0,4370432,133660672,2813952,280039424,76166,73018,52.54740496,33556544,599,200704,5.0000441,3189809152,5849088,3.733366262,38920192,7.733401542,1,backdoor
0,92.91666667,0,0,0,6.5625,90,7.083333333,295.6714329,0.052083333,0,0.520833333,0,15.86692244,216.9368304,10215992,9.000145082,2462982144,3648331776,5.800093498,3301994496,13.125,10584006656,3627020288,10684.4389,3301994496,9964.960635,0,9340637184,199.8958333,0,1494480,2599260160,2275.503348,0,566.0757918,14.80023858,633,186.7708333,19109.77472,9144.814081,0,16593,0,0,0,0,0,2912.11361,0,0,433.3403188,0,0,0,0,0,0,0,0,3345.453929,0,0,0,0,0,6.800109618,0,0,0,0,0,8.800141858,100000,100000,1000000000,0,0,15.60025148,0,0,6.800109618,0,0,8.800141858,0,0,0,0,0,0,0,0,0,0,0,0,99921920,110391296,139370496,28672,188215296,6070345728,0,0,2.533374171,2326.837509,183804,3.133383843,4120576,70537216,2436.705946,101.0682959,4120576,8212480,0,4370432,64040960,2621440,5570560,62936,65295,62.07920552,33556544,179,2707456,9.800157979,3768422400,5849088,3.133383843,28299264,7.733457997,1,backdoor
0,95.20833333,0,0,0,4.0625,96.66666667,4.791666667,323.9366094,0,0,0.729166667,0,19.0668595,278.2694809,10121512,7.533409521,947740672,1996242944,5.066717908,1439211520,8.125,8596099072,1682182144,8970.490722,1439211520,11472.78269,0,7445745664,200,0,1263448,1273171968,692.3403352,0,458.4713033,12.60012743,629,191.875,20473.14039,9000.35769,0,16475,0,0,0,0,0,3062.497639,0,0,472.9381163,0,0,0,0,0,0,0,0,3535.435755,0,0,0,0,0,7.133405476,0,0,0,0,0,10.93344391,100000,100000,1000000000,0,0,18.06684938,0,0,7.133405476,0,0,10.93344391,0,0,0,0,0,0,0,0,0,0,0,0,107917312,216985600,139370496,49152,673460224,6070345728,0,0,2.000020227,739.8074819,657676,2.000020227,27959296,72609792,845.0085459,96.40097494,27959296,100679680,0,4370432,97234944,3751936,258560000,83668,103237,47.1873486,33556544,642,13922304,9.200093044,2864435200,5849088,2.000020227,53325824,7.733411544,1,backdoor
0,92.60416667,0,0,0,6.145833333,93.33333333,7.395833333,951.0411407,0,0,1.25,0,18.2661764,1074.104504,7737976,76.86460362,377356288,1522499584,75.39797632,993275904,6.145833333,6913777664,1267073024,5751.112307,993275904,37859.38385,0,5804482560,100,0,927120,547405824,1184.568206,0,293.7921146,152.2625799,526,93.85416667,75704.63475,37845.2509,0,13590,0,0,0,0,0,1278.232359,0,0,90.93089275,0,0,0,0,0,0,0,0,1369.163252,0,0,0,0,0,1.26663267,0,0,0,0,0,5.199860436,100000,100000,1000000000,0,0,6.466493106,0,0,1.26663267,0,0,5.199860436,0,0,0,0,0,0,0,0,0,0,0,0,101089280,4763648,80883712,2232320,293810176,2146951168,25.79930755,0,0,687.0482263,286924,0,4419584,56909824,1191.368024,504.9864462,4419584,0,0,7155712,92614656,2646016,196431872,71084,56600,63.79259689,33562654,280,3121152,0.399989264,1369595904,5849088,0,36552704,0,0,normal
0,94.375,0,0,0,5.46875,90,5.625,305.0147546,0,0,0.15625,0,16.80081271,221.2773706,10209608,7.533697763,886960128,1938604032,5.06691177,1363582976,10.9375,8574357504,1610190848,4422.613937,1363582976,11476.42182,0,7421825024,199.8958333,0,1257616,1214205952,691.7001265,0,225.2775641,12.60060953,625,188.9583333,20477.12388,9000.702061,0,16485,0,0,0,0,0,2950.609397,0,0,476.6897257,0,0,0,0,0,0,0,0,3427.299123,0,0,0,0,0,7.40035798,0,0,0,0,0,9.933813865,100000,100000,1000000000,0,0,17.33417185,0,0,7.40035798,0,0,9.933813865,0,0,0,0,0,0,0,0,0,0,0,0,110510080,71049216,139370496,45056,956866560,6070345728,0,0,2.066766643,743.5693023,934440,2.066766643,31440896,72515584,845.0408774,96.80468277,31440896,411602944,0,4370432,97517568,3563520,376696832,87993,99364,42.4445587,33556544,912,4775936,5.000241878,2576531456,5849088,2.066766643,53964800,7.733707439,1,backdoor
72,79.375,0,0,0,0.625,80,20.625,3710.877285,0.416666667,0,20,0,3472.538988,4628.429728,8053656,13.6669513,733048832,2072305664,1.866705544,1918402560,0.625,8130519040,2311331840,13746.41963,1918402560,5976.524471,0,6939860992,99.58333333,0,1200184,786493440,4581.962094,0,647.1468112,15.53365685,552,98.95833333,6445.667575,469.143104,0,14087,0,0,0,0,0,504.9438496,0,0,112.2023368,0,0,0,0,0,0,0,0,617.1461864,0,0,0,0,0,1.133356937,0,0,0,0,0,3.666743033,100000,100000,1000000000,0,0,4.80009997,0,0,1.133356937,0,0,3.666743033,0,0,0,0,0,0,0,0,0,0,0,0,97320960,2977792,80883712,790528,28815360,2567745536,4960.303307,3317.602428,3060.930416,144.5363435,28140,9049.988481,339968,56979456,4715.631544,1510.431457,339968,0,430.1422918,7155712,520192,1363968,25317376,61988,53590,88.6812859,33563833,27,53248,0.733348607,2277109760,5849088,5732.386053,11202560,0,0,normal
73,68.75447592,0,0,0,2.083468967,66.67100695,31.24552408,4019.000677,0,0,29.16856554,0,4106.139807,5445.362225,7967560,7.867189992,714702848,2063912960,1.666777541,1886973952,2.083468967,7998124032,2250260480,4028.667987,1886973952,5280.684604,0,6843232256,100.0065104,0,1069140,773894144,6373.823987,0,154.6769558,9.533967533,578,97.92304146,5631.241257,350.5566524,0,14277,0,0,0,0,0,1092.139316,0,0,100.9400479,0,0,0,0,0,0,0,0,1193.079364,0,0,0,0,0,1.466764236,0,0,0,0,0,4.533634911,100000,100000,1000000000,0,0,6.000399147,0,0,1.466764236,0,0,4.533634911,0,0,0,0,0,0,0,0,0,0,0,0,98058240,0,80883712,749568,37105664,2517131264,6507.032848,5618.373734,3299.152793,850.3232302,36236,12984.39706,675840,56770560,6572.237185,2418.694225,675840,0,903.3934271,7155712,36597760,1495040,507904,64348,55467,89.35323351,33563833,35,61440,5.000332622,2249138176,5849088,7366.023321,14295040,0,0,normal
39,79.0625,0,0,0,0.729166667,80,20.9375,2388.144271,0.729166667,0,20.20833333,0,2104.009636,3332.081928,7833080,129.1339248,803487744,2004377600,128.600589,2201051136,0.729166667,7933272064,2585919488,6816.431219,2201051136,27726.99366,0,6831206400,99.27083333,0,1305896,855638016,3802.817417,0,349.2682663,257.7345138,548,98.54166667,54904.71813,27177.72447,0,13349,0,0,0,0,0,113.8671882,0,0,85.33372416,0,0,0,0,0,0,0,0,199.2009123,0,0,0,0,0,1.200005496,0,0,0,0,0,1.533340356,100000,100000,1000000000,0,0,2.733345852,0,0,1.200005496,0,0,1.533340356,0,0,0,0,0,0,0,0,0,0,0,0,90996736,0,61227008,700416,7176192,2885148672,3977.751551,2263.343699,1823.941687,84.5337205,7008,7020.965489,348160,52711424,3900.551198,2007.142526,348160,0,303.6013905,7155712,270336,1445888,6905856,58570,51050,88.51077966,33562140,6,139264,0.466668804,2553667584,5849088,4757.62179,9990144,0.600002748,0,normal
